"","KEW_FAMILY_EXT","QUERY","KEW_GENUS_EXT"
"24925","Pottiaceae","Systegium","Systegium"
"24926","Pottiaceae","Teniolophora","Teniolophora"
"24927","Pottiaceae","Tetracoscinodon","Tetracoscinodon"
"24928","Pottiaceae","Tetrapterum","Tetrapterum"
"24929","Pottiaceae","Timmiella","Timmiella"
"24930","Pottiaceae","Tortella","Tortella"
"24931","Pottiaceae","Tortula","Tortula"
"24932","Pottiaceae","Trachycarpidium","Trachycarpidium"
"24933","Pottiaceae","Trachyodontium","Trachyodontium"
"24934","Pottiaceae","Trichostomopsis","Trichostomopsis"
"24935","Pottiaceae","Trichostomum","Trichostomum"
"24936","Pottiaceae","Triquetrella","Triquetrella"
"24937","Pottiaceae","Tuerckheimia","Tuerckheimia"
"24938","Pottiaceae","Uleobryum","Uleobryum"
"24939","Pottiaceae","Vrolijkheidia","Vrolijkheidia"
"24940","Pottiaceae","Weisiodon","Weisiodon"
"24941","Pottiaceae","Weisiopsis","Weisiopsis"
"24942","Pottiaceae","Weissia","Weissia"
"24943","Pottiaceae","Weissiodicranum","Weissiodicranum"
"24944","Pottiaceae","Willia","Willia"
"24945","Pottiaceae","Zygotrichia","Zygotrichia"
"24946","Primulaceae","Aretia","Androsace"
"24947","Primulaceae","Aleuritia","Aleuritia"
"24948","Primulaceae","Anagallis","Anagallis"
"24949","Primulaceae","Androsace","Androsace"
"24950","Primulaceae","Apochoris","Lysimachia"
"24951","Primulaceae","Ardisiandra","Ardisiandra"
"24952","Primulaceae","Asterolinon","Asterolinon"
"24953","Primulaceae","Auganthus","Auganthus"
"24954","Primulaceae","Bernardina","Bernardina"
"24955","Primulaceae","Bladhia","Bladhia"
"24956","Primulaceae","Bryocarpum","Bryocarpum"
"24957","Primulaceae","Carolinella","Carolinella"
"24958","Primulaceae","Centunculus","Anagallis"
"24959","Primulaceae","Coris","Coris"
"24960","Primulaceae","Cortusa","Cortusa"
"24961","Primulaceae","Cyclamen","Cyclamen"
"24962","Primulaceae","Dionysia","Dionysia"
"24963","Primulaceae","Dodecatheon","Dodecatheon"
"24964","Primulaceae","Douglasia","Androsace"
"24965","Primulaceae","Euparea","Euparea"
"24966","Primulaceae","Evotrochis","Evotrochis"
"24967","Primulaceae","Glaux","Glaux"
"24968","Primulaceae","Gregoria","Androsace"
"24969","Primulaceae","Hottonia","Hottonia"
"24970","Primulaceae","Kablikia","Kablikia"
"24971","Primulaceae","Kaufmannia","Kaufmannia"
"24972","Primulaceae","Lubinia","Lubinia"
"24973","Primulaceae","Lysimachia","Lysimachia"
"24974","Primulaceae","Lysimachiopsis","Lysimachiopsis"
"24975","Primulaceae","Lysis","Lysis"
"24976","Primulaceae","Marantodes","Marantodes"
"24977","Primulaceae","Meadia","Meadia"
"24978","Primulaceae","Naumburgia","Lysimachia"
"24979","Primulaceae","Nummularia","Nummularia"
"24980","Primulaceae","Omphalogramma","Omphalogramma"
"24981","Primulaceae","Pelleteria","Pelleteria"
"24982","Primulaceae","Pelletiera","Pelletiera"
"24983","Primulaceae","Petesiodes","Petesiodes"
"24984","Primulaceae","Pomatosace","Pomatosace"
"24985","Primulaceae","Pramulsa","Pramulsa"
"24986","Primulaceae","Primula","Primula"
"24987","Primulaceae","Primulidium","Primulidium"
"24988","Primulaceae","Pseudoprimula","Pseudoprimula"
"24989","Primulaceae","Samodia","Samodia"
"24990","Primulaceae","Samolus","Samolus"
"24991","Primulaceae","Sheffieldia","Sheffieldia"
"24992","Primulaceae","Soldanella","Soldanella"
"24993","Primulaceae","Sredinskya","Primula"
"24994","Primulaceae","Steironema","Lysimachia"
"24995","Primulaceae","Stimpsonia","Stimpsonia"
"24996","Primulaceae","Systellantha","Systellantha"
"24997","Primulaceae","Tridynia","Tridynia"
"24998","Primulaceae","Trientalis","Trientalis"
"24999","Primulaceae","Vitaliana","Vitaliana"
"25000","Primulaceae","Votschia","Votschia"
"25001","Prionodontaceae","Prionodon","Prionodon"
"25002","Prionodontaceae","Taiwanobryum","Taiwanobryum"
"25003","Proteaceae","Dryandra","Dryandra"
"25004","Proteaceae","Helicia","Helicia"
"25005","Proteaceae","Oreocallis","Oreocallis"
"25006","Proteaceae","Persoonia","Persoonia"
"25007","Proteaceae","Acidonia","Acidonia"
"25008","Proteaceae","Adenanthos","Adenanthos"
"25009","Proteaceae","Adenostephanus","Adenostephanus"
"25010","Proteaceae","Agastachys","Agastachys"
"25011","Proteaceae","Alloxylon","Alloxylon"
"25012","Proteaceae","Anadenia","Anadenia"
"25013","Proteaceae","Andriapetalum","Andriapetalum"
"25014","Proteaceae","Athertonia","Athertonia"
"25015","Proteaceae","Atylus","Atylus"
"25016","Proteaceae","Aulax","Aulax"
"25017","Proteaceae","Austromuellera","Austromuellera"
"25018","Proteaceae","Banksia","Banksia"
"25019","Proteaceae","Beauprea","Beauprea"
"25020","Proteaceae","Beaupreopsis","Beaupreopsis"
"25021","Proteaceae","Bellendena","Bellendena"
"25022","Proteaceae","Bleasdalea","Bleasdalea"
"25023","Proteaceae","Brabejaria","Brabejaria"
"25024","Proteaceae","Brabejum","Brabejum"
"25025","Proteaceae","Brabyla","Brabyla"
"25026","Proteaceae","Buckinghamia","Buckinghamia"
"25027","Proteaceae","Cardwellia","Cardwellia"
"25028","Proteaceae","Carnarvonia","Carnarvonia"
"25029","Proteaceae","Catalepidia","Catalepidia"
"25030","Proteaceae","Catas","Catas"
"25031","Proteaceae","Cenarrhenes","Cenarrhenes"
"25032","Proteaceae","Chasme","Chasme"
"25033","Proteaceae","Conchium","Conchium"
"25034","Proteaceae","Conospermum","Conospermum"
"25035","Proteaceae","Cyanocarpus","Helicia"
"25036","Proteaceae","Darlingia","Darlingia"
"25037","Proteaceae","Diastella","Diastella"
"25038","Proteaceae","Dilobeia","Dilobeia"
"25039","Proteaceae","Diploptera","Strangea"
"25040","Proteaceae","Eidothea","Eidothea"
"25041","Proteaceae","Embothrium","Embothrium"
"25042","Proteaceae","Erodendrum","Erodendrum"
"25043","Proteaceae","Euplassa","Euplassa"
"25044","Proteaceae","Euryspermum","Euryspermum"
"25045","Proteaceae","Faurea","Faurea"
"25046","Proteaceae","Finschia","Finschia"
"25047","Proteaceae","Floydia","Floydia"
"25048","Proteaceae","Franklandia","Franklandia"
"25049","Proteaceae","Garnieria","Garnieria"
"25050","Proteaceae","Gevuina","Gevuina"
"25051","Proteaceae","Gissonia","Gissonia"
"25052","Proteaceae","Grevillea","Grevillea"
"25053","Proteaceae","Hakea","Hakea"
"25054","Proteaceae","Heliciopsis","Heliciopsis"
"25055","Proteaceae","Hicksbeachia","Hicksbeachia"
"25056","Proteaceae","Hollandaea","Hollandaea"
"25057","Proteaceae","Hylogyne","Hylogyne"
"25058","Proteaceae","Icmane","Icmane"
"25059","Proteaceae","Isopogon","Isopogon"
"25060","Proteaceae","Isostylis","Isostylis"
"25061","Proteaceae","Kermadecia","Kermadecia"
"25062","Proteaceae","Knightia","Knightia"
"25063","Proteaceae","Lambertia","Lambertia"
"25064","Proteaceae","Lasjia","Lasjia"
"25065","Proteaceae","Leucadendron","Leucadendron"
"25066","Proteaceae","Leucospermum","Leucospermum"
"25067","Proteaceae","Lippomuellera","Lippomuellera"
"25068","Proteaceae","Lomatia","Lomatia"
"25069","Proteaceae","Lysanthe","Lysanthe"
"25070","Proteaceae","Macadamia","Macadamia"
"25071","Proteaceae","Malagasia","Malagasia"
"25072","Proteaceae","Megahertzia","Megahertzia"
"25073","Proteaceae","Mimetes","Mimetes"
"25074","Proteaceae","Molloya","Molloya"
"25075","Proteaceae","Musgravea","Musgravea"
"25076","Proteaceae","Neorites","Neorites"
"25077","Proteaceae","Nothorites","Nothorites"
"25078","Proteaceae","Opisthiolepis","Opisthiolepis"
"25079","Proteaceae","Orites","Orites"
"25080","Proteaceae","Orothamnus","Orothamnus"
"25081","Proteaceae","Panopsis","Panopsis"
"25082","Proteaceae","Paranomus","Paranomus"
"25083","Proteaceae","Petrophila","Petrophila"
"25084","Proteaceae","Petrophile","Petrophile"
"25085","Proteaceae","Placospermum","Placospermum"
"25086","Proteaceae","Protea","Protea"
"25087","Proteaceae","Pycnonia","Pycnonia"
"25088","Proteaceae","Roupala","Roupala"
"25089","Proteaceae","Rymandra","Rymandra"
"25090","Proteaceae","Scolymocephalus","Scolymocephalus"
"25091","Proteaceae","Serruria","Serruria"
"25092","Proteaceae","Sirmuellera","Sirmuellera"
"25093","Proteaceae","Sleumerodendron","Sleumerodendron"
"25094","Proteaceae","Soranthe","Soranthe"
"25095","Proteaceae","Sorocephalus","Sorocephalus"
"25096","Proteaceae","Spatalla","Spatalla"
"25097","Proteaceae","Spatallopsis","Spatalla"
"25098","Proteaceae","Sphalmium","Sphalmium"
"25099","Proteaceae","Stenocarpus","Stenocarpus"
"25100","Proteaceae","Stirlingia","Stirlingia"
"25101","Proteaceae","Strangea","Strangea"
"25102","Proteaceae","Symphionema","Symphionema"
"25103","Proteaceae","Symphyonema","Symphyonema"
"25104","Proteaceae","Synaphea","Synaphea"
"25105","Proteaceae","Telopea","Telopea"
"25106","Proteaceae","Toronia","Toronia"
"25107","Proteaceae","Tricondylus","Tricondylus"
"25108","Proteaceae","Triunia","Triunia"
"25109","Proteaceae","Turrillia","Bleasdalea"
"25110","Proteaceae","Vexatorella","Vexatorella"
"25111","Proteaceae","Virotia","Virotia"
"25112","Proteaceae","Xylomelum","Xylomelum"
"25113","Pseudoditrichaceae","Pseudoditrichum","Pseudoditrichum"
"25114","Pseudolepicoleaceae","Archeochaete","Archeochaete"
"25115","Pseudolepicoleaceae","Archeophylla","Archeophylla"
"25116","Pseudolepicoleaceae","Blepharostoma","Blepharostoma"
"25117","Pseudolepicoleaceae","Chaetocolea","Chaetocolea"
"25118","Pseudolepicoleaceae","Fulfordiella","Fulfordiella"
"25119","Pseudolepicoleaceae","Herzogiaria","Herzogiaria"
"25120","Pseudolepicoleaceae","Isophyllaria","Isophyllaria"
"25121","Pseudolepicoleaceae","Lophochaete","Lophochaete"
"25122","Pseudolepicoleaceae","Pseudolepicolea","Pseudolepicolea"
"25123","Pseudolepicoleaceae","Temnoma","Temnoma"
"25124","Psilotaceae","Psilotum","Psilotum"
"25125","Psilotaceae","Tmesipteris","Tmesipteris"
"25126","Psilotaceae","Tristeca","Psilotum"
"25127","Ptaeroxylaceae","Cedrelopsis","Cedrelopsis"
"25128","Ptaeroxylaceae","Ptaeroxylon","Ptaeroxylon"
"25129","Pteridaceae","Phyllitis","Pteris"
"25130","Pteridaceae","Pteris","Pteris"
"25131","Pteridaceae","Acrostichum","Acrostichum"
"25132","Pteridaceae","Adianthum","Adianthum"
"25133","Pteridaceae","Afropteris","Afropteris"
"25134","Pteridaceae","Anopteris","Anopteris"
"25135","Pteridaceae","Aropteris","Afropteris"
"25136","Pteridaceae","Astrolepis","Astrolepis"
"25137","Pteridaceae","Calciphilopteris","Calciphilopteris"
"25138","Pteridaceae","Campteria","Pteris"
"25139","Pteridaceae","Chrysodium","Acrostichum"
"25140","Pteridaceae","Copelandiopteris","Pteris"
"25141","Pteridaceae","Eriochasma","Eriochasma"
"25142","Pteridaceae","Hemionanthes","Hemionanthes"
"25143","Pteridaceae","Hemipteris","Pteris"
"25144","Pteridaceae","Heterophlebium","Pteris"
"25145","Pteridaceae","Idiogramma","Idiogramma"
"25146","Pteridaceae","Idiopteris","Pteris"
"25147","Pteridaceae","Lathyropteris","Pteris"
"25148","Pteridaceae","Lemapteris","Pteris"
"25149","Pteridaceae","Litobrochia","Pteris"
"25150","Pteridaceae","Monogonia","Pteris"
"25151","Pteridaceae","Neurocallis","Neurocallis"
"25152","Pteridaceae","Nevrocallis","Nevrocallis"
"25153","Pteridaceae","Ochropteris","Ochropteris"
"25154","Pteridaceae","Parahemionitis","Parahemionitis"
"25155","Pteridaceae","Peripteris","Pteris"
"25156","Pteridaceae","Pomataphytum","Pomataphytum"
"25157","Pteridaceae","Pycnodoria","Pteris"
"25158","Pteridaceae","Radiovittaria","Radiovittaria"
"25159","Pteridaceae","Schizostege","Pteris"
"25160","Pteridaceae","Schizostegeopsis","Pteris"
"25161","Pteridaceae","Thelipteris","Pteris"
"25162","Pterigynandraceae","Haptymenium","Haptymenium"
"25163","Pterigynandraceae","Maschalocarpus","Maschalocarpus"
"25164","Pterigynandraceae","Pterigynandrum","Pterigynandrum"
"25165","Pterigynandraceae","Trachyphyllum","Trachyphyllum"
"25166","Pterobryaceae","Calyptothecium","Calyptothecium"
"25167","Pterobryaceae","Cryptogonium","Cryptogonium"
"25168","Pterobryaceae","Cryptoleptodon","Cryptoleptodon"
"25169","Pterobryaceae","Cryptotheca","Cryptotheca"
"25170","Pterobryaceae","Cyrtopodendron","Cyrtopodendron"
"25171","Pterobryaceae","Endotrichella","Endotrichella"
"25172","Pterobryaceae","Endotrichellopsis","Endotrichellopsis"
"25173","Pterobryaceae","Endotrichum","Endotrichum"
"25174","Pterobryaceae","Euptychium","Euptychium"
"25175","Pterobryaceae","Garovaglia","Garovaglia"
"25176","Pterobryaceae","Henicodium","Henicodium"
"25177","Pterobryaceae","Hildebrandtiella","Hildebrandtiella"
"25178","Pterobryaceae","Horikawaea","Horikawaea"
"25179","Pterobryaceae","Jaegerina","Jaegerina"
"25180","Pterobryaceae","Jaegerinopsis","Jaegerinopsis"
"25181","Pterobryaceae","Meteoriella","Meteoriella"
"25182","Pterobryaceae","Micralsopsis","Micralsopsis"
"25183","Pterobryaceae","Muellerobryum","Muellerobryum"
"25184","Pterobryaceae","Neolindbergia","Neolindbergia"
"25185","Pterobryaceae","Orthorrhynchidium","Orthorrhynchidium"
"25186","Pterobryaceae","Orthostichidium","Orthostichidium"
"25187","Pterobryaceae","Orthostichopsis","Orthostichopsis"
"25188","Pterobryaceae","Osterwaldiella","Osterwaldiella"
"25189","Pterobryaceae","Penzigiella","Penzigiella"
"25190","Pterobryaceae","Pireella","Pireella"
"25191","Pterobryaceae","Porotrichella","Porotrichella"
"25192","Pterobryaceae","Pseudopterobryum","Pseudopterobryum"
"25193","Pterobryaceae","Pterobryella","Pterobryella"
"25194","Pterobryaceae","Pterobryidium","Pterobryidium"
"25195","Pterobryaceae","Pterobryon","Pterobryon"
"25196","Pterobryaceae","Pterobryopsis","Pterobryopsis"
"25197","Pterobryaceae","Pulchrinodus","Pulchrinodus"
"25198","Pterobryaceae","Pursellia","Pursellia"
"25199","Pterobryaceae","Renauldia","Renauldia"
"25200","Pterobryaceae","Rhabdodontium","Rhabdodontium"
"25201","Pterobryaceae","Spiridentopsis","Spiridentopsis"
"25202","Pterobryaceae","Symphysodon","Symphysodon"
"25203","Pterobryaceae","Symphysodontella","Symphysodontella"
"25204","Pterobryaceae","Trachyloma","Trachyloma"
"25205","Pterostemonaceae","Pterostemon","Pterostemon"
"25206","Ptilidiaceae","Blepharozia","Blepharozia"
"25207","Ptilidiaceae","Ptilidium","Ptilidium"
"25208","Ptychomitriaceae","Aulacomitrium","Aulacomitrium"
"25209","Ptychomitriaceae","Brachysteleum","Brachysteleum"
"25210","Ptychomitriaceae","Campylostelium","Campylostelium"
"25211","Ptychomitriaceae","Glyphomitrium","Glyphomitrium"
"25212","Ptychomitriaceae","Notarisia","Notarisia"
"25213","Ptychomitriaceae","Ptychomitriopsis","Ptychomitriopsis"
"25214","Ptychomitriaceae","Ptychomitrium","Ptychomitrium"
"25215","Ptychomniaceae","Achyrophyllum","Achyrophyllum"
"25216","Ptychomniaceae","Cladomnion","Cladomnion"
"25217","Ptychomniaceae","Cladomniopsis","Cladomniopsis"
"25218","Ptychomniaceae","Dichelodontium","Dichelodontium"
"25219","Ptychomniaceae","Glyphothecium","Glyphothecium"
"25220","Ptychomniaceae","Glyptothecium","Glyptothecium"
"25221","Ptychomniaceae","Hampeella","Hampeella"
"25222","Ptychomniaceae","Ombronesus","Ombronesus"
"25223","Ptychomniaceae","Ptychomniella","Ptychomniella"
"25224","Ptychomniaceae","Ptychomnion","Ptychomnion"
"25225","Ptychomniaceae","Tetraphidopsis","Tetraphidopsis"
"25226","Pyrolaceae","Pprola","Pprola"
"25227","Pyrolaceae","Pyxola","Pyxola"
"25228","Quiinaceae","Froesia","Froesia"
"25229","Quiinaceae","Lacunaria","Lacunaria"
"25230","Quiinaceae","Quiina","Quiina"
"25231","Quiinaceae","Touroulia","Touroulia"
"25232","Racopilaceae","Powellia","Powellia"
"25233","Racopilaceae","Powelliopsis","Powelliopsis"
"25234","Racopilaceae","Racopilum","Racopilum"
"25235","Racopilaceae","Timokoponenia","Timokoponenia"
"25236","Radulaceae","Martinellius","Martinellius"
"25237","Radulaceae","Patarola","Patarola"
"25238","Radulaceae","Radula","Radula"
"25239","Rafflesiaceae","Apodanthes","Apodanthes"
"25240","Rafflesiaceae","Bdallophyton","Bdallophyton"
"25241","Rafflesiaceae","Berlinianche","Berlinianche"
"25242","Rafflesiaceae","Cytinus","Cytinus"
"25243","Rafflesiaceae","Frostia","Frostia"
"25244","Rafflesiaceae","Mitrastemma","Mitrastemon"
"25245","Rafflesiaceae","Mitrastemon","Mitrastemon"
"25246","Rafflesiaceae","Mycetanthe","Mycetanthe"
"25247","Rafflesiaceae","Pilostyles","Pilostyles"
"25248","Rafflesiaceae","Rafflesia","Rafflesia"
"25249","Rafflesiaceae","Rhizanthes","Rhizanthes"
"25250","Rafflesiaceae","Sapria","Sapria"
"25251","Ranunculaceae","Leptopyrum","Leptopyrum"
"25252","Ranunculaceae","Aconitella","Aconitella"
"25253","Ranunculaceae","Aconitum","Aconitum"
"25254","Ranunculaceae","Actaea","Actaea"
"25255","Ranunculaceae","Actinospora","Actinospora"
"25256","Ranunculaceae","Adonanthe","Adonanthe"
"25257","Ranunculaceae","Adonis","Adonis"
"25258","Ranunculaceae","Alexeya","Paraquilegia"
"25259","Ranunculaceae","Anemoclema","Anemoclema"
"25260","Ranunculaceae","Anemonanthea","Anemonanthea"
"25261","Ranunculaceae","Anemonastrum","Anemonastrum"
"25262","Ranunculaceae","Anemone","Anemone"
"25263","Ranunculaceae","Anemonella","Anemonella"
"25264","Ranunculaceae","Anemonidium","Anemone"
"25265","Ranunculaceae","Anemonoides","Anemonoides"
"25266","Ranunculaceae","Anemonopsis","Anemonopsis"
"25267","Ranunculaceae","Anetilla","Anemone"
"25268","Ranunculaceae","Aphanostemma","Ranunculus"
"25269","Ranunculaceae","Aquilegia","Aquilegia"
"25270","Ranunculaceae","Archiclematis","Clematis"
"25271","Ranunculaceae","Arcteranthis","Ranunculus"
"25272","Ranunculaceae","Arsenjevia","Anemone"
"25273","Ranunculaceae","Aspidophyllum","Ranunculus"
"25274","Ranunculaceae","Asteropyrum","Asteropyrum"
"25275","Ranunculaceae","Atragene","Clematis"
"25276","Ranunculaceae","Barneoudia","Barneoudia"
"25277","Ranunculaceae","Batrachium","Ranunculus"
"25278","Ranunculaceae","Beckwithia","Ranunculus"
"25279","Ranunculaceae","Beesia","Beesia"
"25280","Ranunculaceae","Calathodes","Calathodes"
"25281","Ranunculaceae","Callianthemoides","Callianthemoides"
"25282","Ranunculaceae","Callianthemum","Callianthemum"
"25283","Ranunculaceae","Caltha","Caltha"
"25284","Ranunculaceae","Capethia","Oreithales"
"25285","Ranunculaceae","Casalea","Ranunculus"
"25286","Ranunculaceae","Ceratocephala","Ceratocephala"
"25287","Ranunculaceae","Ceratocephalus","Ceratocephala"
"25288","Ranunculaceae","Ceratostanthus","Ceratostanthus"
"25289","Ranunculaceae","Chienia","Delphinium"
"25290","Ranunculaceae","Chrysocyathus","Chrysocyathus"
"25291","Ranunculaceae","Ciematis","Ciematis"
"25292","Ranunculaceae","Cimicifuga","Cimicifuga"
"25293","Ranunculaceae","Clematis","Clematis"
"25294","Ranunculaceae","Clematopsis","Clematis"
"25295","Ranunculaceae","Consolida","Consolida"
"25296","Ranunculaceae","Coptidium","Coptidium"
"25297","Ranunculaceae","Coptis","Coptis"
"25298","Ranunculaceae","Coriflora","Clematis"
"25299","Ranunculaceae","Cosmarium","Cosmarium"
"25300","Ranunculaceae","Cyrtorhyncha","Ranunculus"
"25301","Ranunculaceae","Delphinium","Delphinium"
"25302","Ranunculaceae","Dichocarpum","Dichocarpum"
"25303","Ranunculaceae","Diedropetala","Delphinium"
"25304","Ranunculaceae","Enemion","Enemion"
"25305","Ranunculaceae","Eranthis","Eranthis"
"25306","Ranunculaceae","Eranthus","Eranthus"
"25307","Ranunculaceae","Eriocapitella","Anemone"
"25308","Ranunculaceae","Ficaria","Ranunculus"
"25309","Ranunculaceae","Gaissenia","Gaissenia"
"25310","Ranunculaceae","Gampsoceras","Ranunculus"
"25311","Ranunculaceae","Garidella","Nigella"
"25312","Ranunculaceae","Halerpestes","Halerpestes"
"25313","Ranunculaceae","Hamadryas","Hamadryas"
"25314","Ranunculaceae","Hecatonia","Hecatonia"
"25315","Ranunculaceae","Hegemone","Hegemone"
"25316","Ranunculaceae","Helleboroides","Helleboroides"
"25317","Ranunculaceae","Helleborus","Helleborus"
"25318","Ranunculaceae","Hepatica","Hepatica"
"25319","Ranunculaceae","Hydrastis","Hydrastis"
"25320","Ranunculaceae","Ionosmanthus","Ionosmanthus"
"25321","Ranunculaceae","Isopyrum","Isopyrum"
"25322","Ranunculaceae","Jurtsevia","Anemone"
"25323","Ranunculaceae","Kingdonia","Kingdonia"
"25324","Ranunculaceae","Knowltonia","Knowltonia"
"25325","Ranunculaceae","Komaroffia","Nigella"
"25326","Ranunculaceae","Krapfia","Ranunculus"
"25327","Ranunculaceae","Kumlienia","Ranunculus"
"25328","Ranunculaceae","Laccopetalum","Laccopetalum"
"25329","Ranunculaceae","Leucocoma","Leucocoma"
"25330","Ranunculaceae","Lycoctonum","Lycoctonum"
